Date,GOLD,sp500,VNQ
2020-07-08,0.00932642487046631,0.010936884005442904,-0.01077969649398225
2020-07-07,-0.008807954177023625,-0.015633452002062898,-0.053216250528988596
2020-07-06,-0.009922041105598911,-0.004520752329864819,-0.024136775058665738
2020-07-03,-0.015692968448873912,-0.004997015270262528,0.04271155387610226
2020-07-02,0.013649586037144834,-0.015175999664547524,-0.0023061717548870098
2020-07-01,-0.005573951434878488,-0.01447314983427428,0.03775454045129334
2020-06-30,0.010266940451745477,0.024828434223425955,-0.02142554094187521
2020-06-29,-0.011151395297736899,-0.010840662048927419,-0.017233904183828308
2020-06-26,-0.0008888395089161616,0.02654139060363958,-0.07709275394286974
2020-06-25,-0.005615790936891796,-0.004288967166886426,0.03417782026768634
2020-06-24,0.0023484679042717893,-0.006453144143739764,-0.060087820660966074
2020-06-23,0.0025103202052885187,0.005681561396372992,-0.10130317187115823
2020-06-22,-0.008569361749485194,-0.0005938356648071963,0.0872777017783859
2020-06-19,-0.007352528484032228,0.0036133085380072316,0.0
2020-06-18,-0.011704172792038836,-0.018609548314419633,-0.17727730246602924
2020-06-17,0.003146633102580232,-0.008243684352978509,0.05780700412907169
2020-06-16,0.0005703205201323946,-0.012892470678753543,-0.09512794564117388
2020-06-15,-0.005414956680346528,0.0626361546917158,0.0035149384885764245
2020-06-12,0.00590291707261148,0.005341458368598229,-0.04983282916733012
2020-06-11,0.0013673655423882547,0.007860488029982848,0.0
2020-06-10,-0.010582612653618484,-0.011898316725395208,-0.0464142091152816
2020-06-09,0.0007475560667049574,-0.025542200361310385,0.08996661395185379
2020-06-08,-0.009481123944147574,0.003380082574260701,0.05384491375141076
2020-06-05,-0.012704490080055586,-0.013465177865232825,0.07052164601499156
2020-06-04,0.026147247194312273,-0.00814393570542915,0.001000285795941691
2020-06-03,-0.013112688960146612,-0.003737241182957929,0.0
2020-06-02,0.015201624601102415,-0.004789262591523125,0.021841541755888594
2020-06-01,0.00800137166371373,0.0021123994547369573,-0.02416876222408504
2020-05-29,0.0011339797017633213,-0.014610705075210895,-0.06571224051538993
2020-05-28,-0.013025995355949505,-0.01213997065282435,0.0033711308611705793
2020-05-27,-0.0012624089057210464,-0.0023482041651862184,-0.01450824679291396
2020-05-26,0.0,0.007834465543613556,0.07407407407407418
2020-05-25,-0.007756391841424848,-0.016378326900232554,0.00923387678545673
2020-05-24,0.0021134916039375895,0.010595496315353614,0.06819156540385984
2020-05-22,0.020194724525467223,-0.03053918365826991,0.056076017130620937
2020-05-21,-0.008608971454462933,-0.00391102419946221,-0.04207324800405521
2020-05-20,0.017881627056672844,-0.011393514460999121,0.028046037835692372
2020-05-19,-0.004658472245608114,0.01777304964539006,-0.03963453866941191
2020-05-18,-0.007217773767903557,0.02097473276378703,-0.011389521640090994
2020-05-15,0.010280586163807781,-0.00017745502197707985,0.031580374085117935
2020-05-14,-0.009388879518749671,-0.016591576216806625,-0.037183024569701684
2020-05-13,-0.014018161180476718,-0.011373772642553903,-0.018149563318777262
2020-05-12,-0.005353134173717855,0.00702845788191353,0.015288394718554477
2020-05-11,-0.0041087962962962354,-0.008959573845016888,-0.008350444900752874
2020-05-08,0.008309605439014378,-0.004231832668481705,0.004279403644395385
2020-05-07,0.004898570769940047,0.028869082315037486,0.03422680412371126
2020-05-06,-0.02253828066754604,0.009298077550361938,0.008240297713981937
2020-05-05,0.013846514902605023,-0.02589547237464762,0.015027682573161005
2020-05-04,-0.0012152777777777457,0.00526997719486344,-0.011558441558441546
2020-05-01,-0.00805376904803301,-0.014500708707373411,-0.03376691630534745
2020-04-30,-0.00414719626168214,-0.013727024683263034,0.0
2020-04-29,0.010264531644084807,0.0005397097719634925,0.0
2020-04-28,0.00510915002322343,-0.022416238287292223,-0.004895295077508854
2020-04-27,0.0001155268022181577,0.03164556962025311,0.004919376878928627
2020-04-24,0.005948943051865552,0.018206548690120394,-0.017949415284199133
2020-04-23,0.005339610725153543,-0.026094428364688782,0.014261977291609051
2020-04-22,-0.004283266704740107,-0.0057830722794735,0.023754266211603925
2020-04-21,-0.029480929165471847,0.022526730282823593,-0.014535271369515823
2020-04-20,0.013710773594941328,-0.029665572756723324,-0.045466847090663065
2020-04-17,-0.0073456538214888845,0.010207739632029034,-0.024241565069464288
2020-04-16,0.0197333646561344,-0.014280491214487046,0.0034868516635186975
2020-04-15,0.004837873639348178,-0.03293478498025448,-0.003909077747212941
2020-04-14,0.015188857683269275,0.0016056192914970513,0.059156976744186185
2020-04-13,-0.004799006323396582,-0.06570984502642951,-0.01344860710854956
2020-04-10,-0.012537584387587342,0.015369778795732536,0.008902489915148193
2020-04-09,0.007468688957830594,-0.02231983853733832,0.0008272438990761799
2020-04-08,-0.03963275547445255,0.046180935033394155,0.013500482160077043
2020-04-07,-0.00023751558696027963,0.01627337411349572,0.03737936658964247
2020-04-06,0.005582942329393603,-0.03242913977880579,0.019916142557652172
2020-04-03,-0.027523477644557315,0.03486171388999293,0.0047533401849948476
2020-04-02,-0.0046158518068629695,-0.05874748580836264,-0.00997314921365533
2020-04-01,-0.028311672463237625,-0.01140348042463124,0.023117654655818054
2020-03-31,0.003202511773940264,-0.0857791961035087,0.008078767987881763
2020-03-30,0.029106159238858398,0.03017788504514174,0.03205609817180077
2020-03-27,0.006629767045800206,0.04532478350658575,-0.009949041494782929
2020-03-26,0.004229607250755274,-0.004685833343709422,0.037867647058823506
2020-03-25,-0.017268351383874836,0.05466410908635999,0.0
2020-03-24,0.018184044572338243,-0.05656356382873562,0.024796315975912142
2020-03-23,-0.049067949488875495,0.1361577114407011,-0.016591773245765773
2020-03-20,-0.05457189831794629,-0.08497908536270482,-0.025424721734036204
2020-03-19,-0.0038124540164535814,0.10510997162022706,-0.06419812454917051
2020-03-18,-0.001544246005102834,0.05137923235742581,0.03584275436793405
2020-03-17,0.031605137515970716,-0.047071191403878276,0.014138658067716747
2020-03-16,-0.02626947395867285,0.082215571478504,0.01968937263054915
2020-03-13,0.02081938679876827,0.01734979158045613,-0.01451187335092341
2020-03-12,0.048462194242245404,0.03511313055153198,-0.010952902519167695
2020-03-11,0.032524393294971254,-0.04049365519532799,-0.01451950289159587
2020-03-10,0.011024957596317053,0.028920845583461308,-0.0009988762642026972
2020-03-09,0.00904733373277411,-0.044012905188287044,-0.00412448443944502
2020-03-06,-0.0006531678641410466,0.008306761175538968,-0.02848895582329325
2020-03-05,-0.0015448603683897444,0.04620378949630033,0.002842010076217427
2020-03-04,-0.014222804094263353,0.0037928500604866855,-0.019193610717506027
2020-03-03,0.0013884696649562045,0.031225525140575527,0.0193065405831363
2020-03-02,-0.02959971063419331,0.0346757018993209,0.011854142507408794
2020-02-28,-0.016214201403988437,0.010629915362145193,0.023048516490513205
2020-02-27,0.04912856782015673,0.003830156852630884,-0.0028628329599204028
2020-02-26,0.0009028530155290593,-0.004683785420019793,0.0
2020-02-25,0.004389921221961579,0.002928531372671239,0.0
2020-02-24,0.01610585558615729,-0.0018401495787181421,-0.0004993134440145486
2020-02-21,-0.01649873313299155,0.0016331055086931112,-0.019857624578493716
2020-02-20,-0.01695524534180093,-0.006421163207030678,-0.0014016309887869838
2020-02-19,-0.005241345685031651,-0.0016856525947435141,-0.006252392497129167
2020-02-18,-0.00502389413062132,-0.007273074410293345,0.0030816640986133237
2020-02-17,-0.02275246305418721,0.005430160681068941,0.0
2020-02-16,-0.0005040798966635673,-0.0033146231969825024,0.0
2020-02-14,0.013018124507486295,-0.011125471932923237,-0.011904761904761973
2020-02-13,-0.0045429087062045515,-0.014759263583404847,0.00842077989376877
2020-02-12,-0.004501125281320184,-0.007202393410733476,0.009763617677286618
2020-02-11,-0.0008163777945241479,0.018025000620055076,-0.01195928753180664
2020-02-10,0.006033561686883404,-0.0031245622262962014,0.01300540818954432
2020-02-07,-0.0035609420878366382,0.0008675994378932739,-0.011948646243803207
2020-02-06,-0.002068965517241339,-0.009953483261299412,0.0024443586774731685
2020-02-05,-0.004397813658352678,0.015982094135274183,0.015272073921971163
2020-02-04,-0.004543446709156296,0.009124646863725161,-0.004171406901782304
2020-02-03,0.016798732171156905,-0.0011396645356843704,-0.007362274689007298
2020-01-31,0.003366583541147161,-0.000289004289907413,0.0
2020-01-30,0.0008077544426494665,0.0026590058389719395,0.0
2020-01-29,-0.007946855404482478,-0.003847285876466322,0.009462915601022859
2020-01-28,-0.0006258213905750987,-0.008297128867797654,0.01988852292880683
2020-01-27,0.004821842319493896,-0.001866664234530857,0.01937647497205308
2020-01-24,-0.003489966346753026,0.0015168359654600394,-0.006457901791153686
2020-01-23,-0.0043151969981238825,-0.006927949928987043,-0.0018395879323032105
2020-01-22,-0.0054016707493247385,0.00286339902307553,0.0
2020-01-21,0.0007578149668456824,-0.006611292637493382,-0.013269443420567573
2020-01-20,-0.014797753518016044,-0.004878498639738216,0.014942099364960715
2020-01-19,-0.002690152121697431,0.0028110886635899224,-0.005030057661636778
2020-01-17,0.01936354002761642,-0.0035209532141405875,0.0016029593094946115
2020-01-16,-0.006489415322580627,0.007110066927369152,0.01428043826172587
2020-01-15,0.0021561291140845817,-0.008309160949706018,0.0
2020-01-14,-0.005758400303739752,-0.002937371161143787,0.0
2020-01-13,0.00400967413441955,0.005814440798562082,0.001577861390945401
2020-01-10,0.00602218700475432,-3.3950407713589925e-05,-0.014420746485700464
2020-01-09,-0.0035286704473849184,-0.0051019935738955136,0.010082380425427306
2020-01-08,0.003541166055393896,0.0001954470152449872,-0.012294583079732302
2020-01-07,0.009010712035286694,-0.0008653819311975619,0.00012324377618933013
2020-01-06,-0.0032473615187660343,-0.004920495961157512,0.008133086876155327
2020-01-03,-0.010337698139214369,-0.004439425089771243,-0.0047671433810048125
2020-01-02,-0.015446948594580845,0.00043244733856862005,-0.01756325227216904
2020-01-01,-0.022022890946502005,-0.000335158432836824,0.009501187648456089
2019-12-31,0.019494394950524185,-0.007097087530746116,0.0016099071207429372
2019-12-30,-0.0033535405649425254,-7.258268114118671e-05,0.0
2019-12-27,-0.000647081661705684,-0.008502258116437456,0.006429277942631151
2019-12-26,-0.00265475265475279,-0.0028997685914636806,0.002579852579852604
2019-12-25,-0.02353437642017786,0.0010981573940469502,-0.00919005023894126
2019-12-24,0.01758585153419112,0.0031728721029604667,0.014716794459559646
2019-12-23,-0.010519438092126743,-0.00905302440311384,0.006581352833638032
2019-12-20,-0.005282620179609121,-0.001498028825025588,0.0
2019-12-19,0.0023898035050451405,-0.006283812436551628,-0.010170722847802405
2019-12-18,-0.0037748344370861497,0.006682400103452668,0.0007339449541283738
2019-12-17,0.0016619025460347103,0.008706208030521578,0.018579635741351908
2019-12-16,-6.63658083355223e-05,0.00402740545944269,-0.012000480019200732
2019-12-13,0.00013274042609690007,-0.004157114182703814,-0.00522288351755118
2019-12-12,-0.006237971995487479,-0.00219072000815157,-0.012210012210012167
2019-12-11,0.001736227045075145,-0.007451398373776175,0.009888751545117369
2019-12-10,-0.004599693353776302,-0.002170215639056172,-0.012239902080783405
2019-12-09,-0.0022769890168765627,0.0015852864793106658,-0.005576208178438735
2019-12-06,6.712310377232633e-05,0.003770355738854647,0.0
2019-12-05,0.011812873347204489,0.0005929145113423573,0.024423676012460982
2019-12-04,-0.0019900497512437276,-0.0005028779351896606,0.012042330616713448
2019-12-03,0.002725157859754024,-0.007636694589900128,0.005288461538461409
2019-12-02,-0.010274426620707988,-0.0008363931112209677,-0.019488283118125227
2019-11-29,0.002344116268166996,-0.0007110444596707399,-0.022558224606755384
2019-11-28,-0.02295202458906853,-0.0015621765679982857,-0.030064870259481014
2019-11-27,0.015147888527953457,0.0019663039640298585,0.011961414790996772
2019-11-26,0.004446240905416232,-0.0025540884813842757,-0.03012201321809871
2019-11-25,-0.0019450033534541555,-0.002722693651585839,0.0053728213864499
2019-11-22,0.0042335864525233635,-0.0007020326445180691,0.01277372262773735
2019-11-21,-0.0002676659528908498,0.0011871385732220574,0.0
2019-11-20,0.007028112449799284,-0.0036903845341702546,0.0
2019-11-19,0.0001994017946160831,-0.00956989282372156,0.020463320463320445
2019-11-18,-0.0015948963317383713,0.0030320388733062753,-0.007188800605372747
2019-11-15,-0.0021964856230033414,-0.003242778417799852,0.0030487804878047697
2019-11-14,0.0032686278433726734,0.0008330891141925534,0.020010131712259627
2019-11-13,-0.006715425531914843,-0.005550401063360688,0.0172585050906382
2019-11-12,-0.006493071825423469,-0.0040561777307240865,0.0
2019-11-11,0.002560301846112445,-0.0019167588504761524,0.0
2019-11-08,0.005577956989247346,-0.002839055822560721,0.005736604418405955
2019-11-07,0.0009356412484127219,0.0035814538766818504,-0.006553398058252502
2019-11-06,0.01749349001802769,-0.006824712643678121,0.001465917419985363
2019-11-05,-0.0061683837522147345,0.003934766592994521,0.016711393022688315
2019-11-04,0.017893694288543927,-0.002755216064310506,-0.003959208158368255
2019-11-01,-0.00019460300985985057,0.0020035522077539447,0.0
2019-10-31,0.0017517679880620918,-0.009857528173903618,0.004697663213683478
2019-10-30,-0.01133419689119175,0.00138900595047442,-0.01714422731087395
2019-10-29,-0.003865050769734757,-0.010820565133809357,-0.012198097096852933
2019-10-28,0.003419702748914899,-0.006374803020969155,0.005186465794023265
2019-10-25,0.006095163193079012,-0.009022401863396645,-0.007125307125307234
2019-10-24,-0.0007817080320499104,0.015806792807615544,-0.015590200445434133
2019-10-23,-0.005867396831605753,0.004498450042364377,0.007164404223227727
2019-10-22,-0.005442979867532394,-0.014017567691166355,-0.0029951329090227574
2019-10-21,0.00046155874983511147,-0.007908940676073506,-0.0001251721116536375
2019-10-18,0.0037566730376326074,0.018229608569024114,0.006009013520280382
2019-10-17,0.0031516743269861536,0.012410509310432749,-0.014310602289696384
2019-10-16,-0.002879958109700098,-0.005022272687570939,-0.016033329125110463
2019-10-15,-0.006761192070369071,0.005344740849283713,-0.0238645111624326
2019-10-14,0.009252527922807507,0.00243483050221327,0.0134069400630914
